partition,chunk_id,source_id,chunk_type,source_title,char_count,token_count,over_limit
__shared__,c03eba08-ec98-59eb-9bc8-791edfe30fda,lecture:19190205,book,Die soziale Frage,1995,455,False
__shared__,c0621fd2-1a0f-50d7-ab8f-6e76bf768d16,lecture:19200502b,book,Entsprechungen zwischen Mikrokosmos und Makrokosmos. Der Mensch — eine Hieroglyphe des Weltenalls.,2045,467,False
__shared__,c07457e5-cec9-5cc3-89f4-b8c21afba112,lecture:19200830,book,Soziale Ideen.,1806,430,False
__shared__,c0950fad-0d30-57b7-8da2-c3af1fa069fb,c2a4e407-cdf7-4802-be84-010cc485ef00,book,Methodische Grundlagen der Anthroposophie,2193,511,False
__shared__,c0f25585-af39-55ac-88fc-42243207e4de,lecture:19200105,book,Vom Einheitsstaat zum dreigliedrigen sozialen Organismus,1923,438,False
__shared__,c101718e-0116-594a-a13d-8a9b8d6d2e68,lecture:19190616,book,Neugestaltung des sozialen Organismus,1777,420,False
__shared__,c11bffd5-a13e-5db7-bfd2-d5cbb811bd1b,lecture:19190828c,book,Erziehungskunst. Seminarbesprechungen und Lehrplanvorträge,1797,424,False
__shared__,c1283bac-1781-5f40-834f-5900d837905e,47b137d3-f414-406f-b142-ed72c7e8989c,book,Einleitungen zu Goethes Naturwissenschaftlichen Schriften,1641,405,False
__shared__,c156c42e-a5bd-5e86-9a6e-61422d78f1cc,lecture:19190402,book,Die Befreiung des Menschenwesens als Grundlage für eine soziale Neugestaltung.,1999,460,False
__shared__,c16496c5-5165-532f-8450-10c2afc20cb7,44217040-65bf-4150-9fa8-bac9c57cd1b1,book,Grundlinien einer Erkenntnistheorie der Goetheschen Weltanschauung,1963,495,False
__shared__,c189e43e-0783-5fc6-b743-eb9ba2e2dbef,3b38df84-e9bc-4e70-9032-d3fa65517cfd,book,Aufsätze über die Dreigliederung des sozialen Organismus und zur Zeitlage,2048,468,False
__shared__,c194559e-61a8-5cb6-a13c-3a716d99ace7,lecture:19210115b,book,Fachwissenschaften und Anthroposophie,1923,424,False
__shared__,c1a0e46c-9a6d-55ae-ba82-c73738505f36,lecture:19191026,book,Soziale Zukunft,2147,485,False
__shared__,c1a662ea-0ade-51a7-80fd-407dc8236816,lecture:19210405a,book,Die befruchtende Wirkung der Anthroposophie auf die Fachwissenschaften,1927,466,False
__shared__,c1c7310e-7c38-5075-80b7-cc3f0f322620,lecture:19190619,book,Neugestaltung des sozialen Organismus,2115,456,False
__shared__,c1e76af9-5203-5503-89ec-cb1430d75df5,lecture:19201010a,book,Soziale Ideen.,2192,465,False
__shared__,c21f2cf8-cb41-5d42-b55a-88601cab610e,lecture:19200920,book,Die Krisis der Gegenwart und der Weg zu gesundem Denken,2133,489,False
__shared__,c22541ca-bb60-59c4-87b3-e7d3749d5d47,f78a79d5-8e8f-435e-bb58-ef6577312f57,book,Lucifer-Gnosis. Grundlegende Aufsätze zur Anthroposophie und Berichte aus,1774,431,False
__shared__,c2635523-7680-5944-b75a-0d0daceacee4,lecture:19190522,book,Betriebsräte und Sozialisierung,1903,426,False
__shared__,c2802b82-d69f-57ce-a961-9fe1fc79251e,123ef8cb-a442-4bbc-9570-e8681dd67f9f,book,Rebel Code,1771,415,False
__shared__,c286b204-641d-5906-968a-4aa045d78637,lecture:19191020,book,Die Befreiung des Menschenwesens als Grundlage für eine soziale Neugestaltung.,1915,428,False
__shared__,c298a8f5-0774-5326-8adf-376309b1c5bb,lecture:19191026,book,Soziale Zukunft,1925,411,False
__shared__,c2d097ca-25ae-51b7-bc8b-b170cbb4a930,f78a79d5-8e8f-435e-bb58-ef6577312f57,book,Lucifer-Gnosis. Grundlegende Aufsätze zur Anthroposophie und Berichte aus,1961,477,False
__shared__,c2ffbd07-2e9f-5ed7-9f2e-1d82dbc05a21,3b38df84-e9bc-4e70-9032-d3fa65517cfd,book,Aufsätze über die Dreigliederung des sozialen Organismus und zur Zeitlage,2038,476,False
__shared__,c3072228-baef-55fe-8658-00c586df030b,lecture:19200815b,book,Geisteswissenschaft als Erkenntnis der Grundimpulse sozialer Gestaltung,1967,426,False
__shared__,c362912c-d744-5fb9-9c91-2b80fcb6c558,lecture:19190829a,book,Allgemeine Menschenkunde als Grundlage der Pädagogik,1705,431,False
__shared__,c36f6c84-6403-58b4-8d47-673ef3bd451c,3b38df84-e9bc-4e70-9032-d3fa65517cfd,book,Aufsätze über die Dreigliederung des sozialen Organismus und zur Zeitlage,2159,487,False
__shared__,c38d7488-62ef-5879-9c07-2bdc499b55bc,lecture:19200830,book,Soziale Ideen.,1787,415,False
__shared__,c3a0981b-8597-5439-9ddc-328d620a1102,3b38df84-e9bc-4e70-9032-d3fa65517cfd,book,Aufsätze über die Dreigliederung des sozialen Organismus und zur Zeitlage,2019,450,False
__shared__,c3a179e4-ced8-5fe7-8af0-c95f4e31d55a,908fc041-096e-4440-8593-b3267b712bf5,book,Die Wahrheit als Gesamtumfang aller Weltansichten,1863,461,False
__shared__,c3b9c1c4-20ba-554a-bcc3-41edaec1c738,lecture:19200504b,book,Vom Einheitsstaat zum dreigliedrigen sozialen Organismus,1947,430,False
__shared__,c3c035b7-542b-5d36-8503-8366563e3eab,f287d43a-5108-4e0c-baa8-5e7d3badfef7,book,Gesammelte Aufsätze zur Kultur- und Zeitgeschichte,1820,411,False
__shared__,c3d94640-3d82-5ea3-a3ec-b50de2f3e5a4,lecture:19191110,book,Die Befreiung des Menschenwesens als Grundlage für eine soziale Neugestaltung.,1784,430,False
__shared__,c42249e1-bd9d-56f4-80d9-5efb45d8c939,lecture:19211012,book,Anthroposophie soziale Dreigliederung und Redekunst.,1704,415,False
__shared__,c43359c9-a544-5cb6-91af-bcfefae93e55,lecture:19200610b,book,Die Krisis der Gegenwart und der Weg zu gesundem Denken,2177,485,False
__shared__,c43f9d78-48fe-5348-a3e6-1804deca115b,lecture:19191030,book,Soziale Zukunft,1892,406,False
__shared__,c450f9e1-c7cc-5454-b48e-e968f8d4fade,36371313-0400-4c90-9656-67d54052cf89,book,Julian Assange in his own words,1198,410,False
__shared__,c45c221c-f59f-5d40-bd0f-bddb6120cdb7,lecture:19191028,book,Soziale Zukunft,2027,484,False
__shared__,c46c55d9-7ec9-5ece-ba35-b038c9500fd0,lecture:19210404a,book,Die befruchtende Wirkung der Anthroposophie auf die Fachwissenschaften,1822,433,False
__shared__,c46c5d79-e2da-5da3-9c12-f08c255d702d,lecture:19200821,book,Geisteswissenschaft als Erkenntnis der Grundimpulse sozialer Gestaltung,1842,425,False
__shared__,c47adbb5-8a5b-52e6-962c-db4e6e05d860,lecture:19200407b,book,Fachwissenschaften und Anthroposophie,2091,439,False
__shared__,c4abc8e4-39d9-56f8-be11-294dd463f971,lecture:19200822b,book,Geisteswissenschaft als Erkenntnis der Grundimpulse sozialer Gestaltung,1878,456,False
__shared__,c4abfdec-bdf5-5c38-95fd-e78ad3bc5903,f78a79d5-8e8f-435e-bb58-ef6577312f57,book,Lucifer-Gnosis. Grundlegende Aufsätze zur Anthroposophie und Berichte aus,1752,413,False
__shared__,c4b76cc8-d9d5-5526-84f7-e1bc3b49cdd0,lecture:19220410,book,Damit der Mensch ganz Mensch werde,1843,453,False
__shared__,c50338aa-84de-5eeb-bcc4-7da227bbb90c,lecture:19200426b,book,Vom Einheitsstaat zum dreigliedrigen sozialen Organismus,1775,413,False
__shared__,c5066242-f995-5439-b56b-e7a1caf27dc4,lecture:19190624,book,Betriebsräte und Sozialisierung,1986,427,False
__shared__,c50c6545-a03a-58ad-bbac-6d4231bcca78,lecture:19201005,book,Soziale Ideen.,2093,459,False
__shared__,c545a2e9-30ab-5c32-abff-b2cfe0c314ce,lecture:19210405a,book,Die befruchtende Wirkung der Anthroposophie auf die Fachwissenschaften,1851,440,False
__shared__,c5697b9d-1e69-5244-915c-15050b2bd1b5,47b137d3-f414-406f-b142-ed72c7e8989c,book,Einleitungen zu Goethes Naturwissenschaftlichen Schriften,2018,489,False
__shared__,c57a36f7-3ab2-5f8d-84f5-412b819d3c86,d64fa532-6040-4fc2-9c43-ed4e5368bb92,book,Die Rätsel der Philosophie,2014,460,False
__shared__,c59aca80-32f1-597e-ab8e-f5ae355b64c1,lecture:19200729b,book,Die Krisis der Gegenwart und der Weg zu gesundem Denken,1837,430,False
__shared__,c5a63073-2a9c-5e80-a3b2-67c831094b29,lecture:19211128,book,Die Wirklichkeit der höheren Welten,1973,446,False
__shared__,c5c1bb08-4400-56ad-b4a0-d8bcd5df4baa,lecture:19190829a,book,Allgemeine Menschenkunde als Grundlage der Pädagogik,2087,482,False
__shared__,c5c631f7-8976-55fe-886b-87387fb8aad1,lecture:19190822c,book,Erziehungskunst. Seminarbesprechungen und Lehrplanvorträge,2070,486,False
__shared__,c5cbc338-3305-5ff8-8d9b-97567d9d82bb,f78a79d5-8e8f-435e-bb58-ef6577312f57,book,Lucifer-Gnosis. Grundlegende Aufsätze zur Anthroposophie und Berichte aus,1901,447,False
__shared__,c5dcc779-55ef-5812-8702-c6e8dbb3907e,0c20163d-b14e-4750-988b-3b58c0fa3126,book,Code Version 2 0,1732,401,False
__shared__,c5de41b2-a7f2-57b7-94b7-b5b020aefd73,lecture:19140121a,book,Der menschliche und der kosmische Gedanke,1931,437,False
__shared__,c5ec1b86-ffab-5ccd-9402-2a2d279aa809,f287d43a-5108-4e0c-baa8-5e7d3badfef7,book,Gesammelte Aufsätze zur Kultur- und Zeitgeschichte,1809,448,False
__shared__,c5f7410a-6c9d-54c3-98c1-28bbc8b24073,d64fa532-6040-4fc2-9c43-ed4e5368bb92,book,Die Rätsel der Philosophie,1454,406,False
__shared__,c5ff4689-a2d9-512a-a107-40e4a56cdbc1,lecture:19210115b,book,Fachwissenschaften und Anthroposophie,1825,431,False
__shared__,c601cfad-7692-560e-94ca-0adc72a505bc,lecture:19190528,book,Betriebsräte und Sozialisierung,2270,500,False
__shared__,c64b016f-fe65-5ec5-b477-c1c04f9dc00a,lecture:19190829a,book,Allgemeine Menschenkunde als Grundlage der Pädagogik,2217,504,False
__shared__,c6ae0685-2846-5a2f-94b2-c5f6d54d1c90,lecture:19140120b,book,Der menschliche und der kosmische Gedanke,1802,462,False
__shared__,c6b3722d-9622-52ed-ae6d-77934f56819a,908fc041-096e-4440-8593-b3267b712bf5,book,Die Wahrheit als Gesamtumfang aller Weltansichten,1813,415,False
__shared__,c6baaf6b-d9f4-53ba-acfe-a75d0317b2e1,lecture:19210112b,book,Fachwissenschaften und Anthroposophie,2274,477,False
__shared__,c6bc9e99-2515-54fb-9bbd-43ff465c114c,d64fa532-6040-4fc2-9c43-ed4e5368bb92,book,Die Rätsel der Philosophie,1754,407,False
__shared__,c6d09238-d1d3-5222-be0b-c876534e6a36,4b8e4c2a-3f1b-4d2e-9c4a-8e4f4b2c3a1d,book,Die Philosophie der Freiheit,1940,433,False
__shared__,c6e4ac47-9ff6-5aaf-adc8-827f20decca8,7758c53c-72bd-41f1-ae51-843eb2a0f718,book,Various Interviews and Articles,1784,438,False
__shared__,c7006cdf-f028-53f8-b56d-c6e44eb82313,36371313-0400-4c90-9656-67d54052cf89,book,Julian Assange in his own words,1364,461,False
__shared__,c729009a-edc4-5ddf-938a-7b06e7beeb5d,lecture:19190829b,book,Erziehungskunst. Methodisch-Didaktisches,1996,454,False
__shared__,c7340af3-8e03-5592-a2f8-e00c7668b3a1,4c09f3d5-3f5c-42b7-beba-f12fc46594bc,book,Free Software Free Society,1812,449,False
__shared__,c7440f99-fe01-5392-8b00-31780bd90d46,lecture:19211129a,book,Die Wirklichkeit der höheren Welten,2027,486,False
__shared__,c74f1dda-b5b0-5b75-853b-7084c5b297c1,lecture:19190425,book,Neugestaltung des sozialen Organismus,1819,418,False
__shared__,c77a6d14-fc22-5d3c-94eb-51a3534f6356,lecture:19200807,book,Geisteswissenschaft als Erkenntnis der Grundimpulse sozialer Gestaltung,1964,455,False
__shared__,c782b711-3c8e-50ba-a30e-952def71d8dc,4b8e4c2a-3f1b-4d2e-9c4a-8e4f4b2c3a1d,book,Die Philosophie der Freiheit,2012,502,False
__shared__,c7954724-046a-54a0-8f24-0ec2a128a0ae,lecture:19190616,book,Neugestaltung des sozialen Organismus,1867,405,False
__shared__,c7a9f303-a14d-56e1-94d2-34fec62eb1c5,44217040-65bf-4150-9fa8-bac9c57cd1b1,book,Grundlinien einer Erkenntnistheorie der Goetheschen Weltanschauung,1793,446,False
__shared__,c7b6d22a-9db1-5d00-a4a0-fcbb385185c3,908fc041-096e-4440-8593-b3267b712bf5,book,Die Wahrheit als Gesamtumfang aller Weltansichten,1587,403,False
__shared__,c7c6cf1d-41da-58ac-b828-7623a5e25aec,44217040-65bf-4150-9fa8-bac9c57cd1b1,book,Grundlinien einer Erkenntnistheorie der Goetheschen Weltanschauung,1967,491,False
__shared__,c7cc30a9-c34e-5f1a-9fcd-5983d5ba8494,f78a79d5-8e8f-435e-bb58-ef6577312f57,book,Lucifer-Gnosis. Grundlegende Aufsätze zur Anthroposophie und Berichte aus,2024,478,False
__shared__,c7e340e4-64df-553d-b09e-017409cffe29,lecture:19190225,book,Die soziale Frage,2141,458,False
__shared__,c7f0a243-c402-5b11-8df4-fe8c5d5a127b,f8e6c475-a0e5-4081-b265-61a7536a183e,book,Die Kernpunkte der sozialen Frage,2127,450,False
__shared__,c82e0b14-d193-5a3a-8cf8-e108b9a31777,lecture:19190825c,book,Erziehungskunst. Seminarbesprechungen und Lehrplanvorträge,1857,470,False
__shared__,c835018e-8a65-577a-8517-7193e1a79fc9,908fc041-096e-4440-8593-b3267b712bf5,book,Die Wahrheit als Gesamtumfang aller Weltansichten,1585,427,False
__shared__,c8589ba8-bca6-5936-aaad-c411c40c8e0e,lecture:19200501b,book,Entsprechungen zwischen Mikrokosmos und Makrokosmos. Der Mensch — eine Hieroglyphe des Weltenalls.,2024,437,False
__shared__,c85d8986-21f7-52fd-922a-357ab3a21bc8,lecture:19210405a,book,Die befruchtende Wirkung der Anthroposophie auf die Fachwissenschaften,1689,409,False
__shared__,c8954b9d-d32a-57c0-965e-1129bd573686,c2a4e407-cdf7-4802-be84-010cc485ef00,book,Methodische Grundlagen der Anthroposophie,1973,468,False
__shared__,c8c251db-2aa8-5e3b-a74f-ee6555d14b5c,lecture:19190203,book,Die soziale Frage,2055,446,False
__shared__,c8d755df-67ce-5f7a-891f-e6ce17f0a875,lecture:19200324b,book,Fachwissenschaften und Anthroposophie,1874,410,False
__shared__,c8d806d7-0c96-55c6-9a1a-738c128a3158,lecture:19190825a,book,Allgemeine Menschenkunde als Grundlage der Pädagogik,1879,428,False
__shared__,c8dd3dd0-473d-5ee6-8f15-266095dfe85f,47b137d3-f414-406f-b142-ed72c7e8989c,book,Einleitungen zu Goethes Naturwissenschaftlichen Schriften,1583,442,False
__shared__,c8ec8f8e-af82-5d9a-807f-f092495fc6e1,lecture:19220411,book,Damit der Mensch ganz Mensch werde,2032,469,False
__shared__,c8fe9439-059a-55ad-971d-5a970277d25d,lecture:19140120b,book,Der menschliche und der kosmische Gedanke,1722,406,False
__shared__,c94ea0ca-d6c2-5fe5-9864-c60784d48584,lecture:19191025,book,Soziale Zukunft,1873,405,False
__shared__,c958c626-da8f-5bff-914e-cb4e82bba569,lecture:19200514,book,Entsprechungen zwischen Mikrokosmos und Makrokosmos. Der Mensch — eine Hieroglyphe des Weltenalls.,1898,444,False
__shared__,c95f260e-789d-538f-b7fb-16c1f9a56040,908fc041-096e-4440-8593-b3267b712bf5,book,Die Wahrheit als Gesamtumfang aller Weltansichten,1971,507,False
__shared__,c96adc08-f4b1-566f-b1e9-331671a8ab4a,lecture:19200729b,book,Die Krisis der Gegenwart und der Weg zu gesundem Denken,1810,428,False
__shared__,c98e7845-8ee9-5fbb-bb3e-97bb9f8cdaa6,lecture:19210115b,book,Fachwissenschaften und Anthroposophie,1706,402,False
__shared__,c9f98cb1-039f-59af-a19f-436145e38bf9,0c20163d-b14e-4750-988b-3b58c0fa3126,book,Code Version 2 0,1733,402,False
__shared__,ca082f70-d304-59ea-a79c-6bde284a7f46,lecture:19200615,book,Die Krisis der Gegenwart und der Weg zu gesundem Denken,2076,509,False
__shared__,ca325214-9d7b-5949-b5e0-edc106bc80b7,44217040-65bf-4150-9fa8-bac9c57cd1b1,book,Grundlinien einer Erkenntnistheorie der Goetheschen Weltanschauung,1677,410,False
__shared__,ca503343-04f9-52e2-a932-6348260d85b5,f287d43a-5108-4e0c-baa8-5e7d3badfef7,book,Gesammelte Aufsätze zur Kultur- und Zeitgeschichte,1856,456,False
__shared__,caa30811-ed68-561b-a6cf-9a2fa43bfe30,lecture:19200411b,book,Entsprechungen zwischen Mikrokosmos und Makrokosmos. Der Mensch — eine Hieroglyphe des Weltenalls.,1618,401,False
__shared__,caa997f5-4ce9-5b78-b33b-103b688a454f,f78a79d5-8e8f-435e-bb58-ef6577312f57,book,Lucifer-Gnosis. Grundlegende Aufsätze zur Anthroposophie und Berichte aus,1685,408,False
__shared__,caede314-1c35-5cb6-92c8-25d51b660f18,908fc041-096e-4440-8593-b3267b712bf5,book,Die Wahrheit als Gesamtumfang aller Weltansichten,1861,484,False
__shared__,cb13e9fc-56c4-549d-9597-df3699f5316d,lecture:19200806,book,Geisteswissenschaft als Erkenntnis der Grundimpulse sozialer Gestaltung,2156,470,False
__shared__,cb45be38-2dcc-5e7c-a1a9-ab448a16179c,lecture:19220412a,book,Damit der Mensch ganz Mensch werde,1909,470,False
__shared__,cb503624-8af6-59fd-86c2-089d2bbe7c12,lecture:19210410a,book,Die befruchtende Wirkung der Anthroposophie auf die Fachwissenschaften,2062,445,False
__shared__,cba03a2d-c649-52af-a47e-f20450d36b33,lecture:19211012,book,Anthroposophie soziale Dreigliederung und Redekunst.,1911,458,False
__shared__,cba6eb6c-35d4-52fb-8a6e-2c78af4889c4,lecture:19190903a,book,Allgemeine Menschenkunde als Grundlage der Pädagogik,1773,408,False
__shared__,cbabdff9-8ba9-5ba4-89b4-32b928ca69fd,4c09f3d5-3f5c-42b7-beba-f12fc46594bc,book,Free Software Free Society,1713,406,False
__shared__,cbd38050-59b7-50f9-9c0f-3e1302a327cf,f78a79d5-8e8f-435e-bb58-ef6577312f57,book,Lucifer-Gnosis. Grundlegende Aufsätze zur Anthroposophie und Berichte aus,2211,505,False
__shared__,cc20eab5-534a-5e15-a7a8-123f6d12e5bb,lecture:19220725b,book,Nationalökonomischer Kurs.,2249,484,False
__shared__,cc28a128-d715-55a3-a972-75e63b194478,lecture:19190618,book,Neugestaltung des sozialen Organismus,2079,441,False
__shared__,cc3a7a69-5c9b-574e-9719-50e84f6e97b4,lecture:19211202,book,Die Wirklichkeit der höheren Welten,2112,484,False
__shared__,cc598ccc-f97c-501c-ac4d-7af560b92554,lecture:19201004,book,Fachwissenschaften und Anthroposophie,1677,419,False
__shared__,cc7ae396-5e9a-50c8-b3f3-64e2d6ef55d2,3b38df84-e9bc-4e70-9032-d3fa65517cfd,book,Aufsätze über die Dreigliederung des sozialen Organismus und zur Zeitlage,2195,451,False
__shared__,cc7ed52a-4d5f-5c73-8453-daa90711425a,lecture:19200505b,book,Vom Einheitsstaat zum dreigliedrigen sozialen Organismus,1721,427,False
__shared__,cc989561-1753-54f0-9870-8e8b578bbe15,908fc041-096e-4440-8593-b3267b712bf5,book,Die Wahrheit als Gesamtumfang aller Weltansichten,2099,497,False
__shared__,ccbed2c5-461e-5d30-b8c5-3fb6fd0186e5,lecture:19190711,book,Neugestaltung des sozialen Organismus,1861,428,False
__shared__,ccc53d65-72e0-5103-8ef5-12131391b4fa,f287d43a-5108-4e0c-baa8-5e7d3badfef7,book,Gesammelte Aufsätze zur Kultur- und Zeitgeschichte,1804,406,False
__shared__,ccde6301-704c-505d-bcef-17c008bb3422,lecture:19190823a,book,Allgemeine Menschenkunde als Grundlage der Pädagogik,1995,464,False
__shared__,cce1e7ab-be28-5116-aa03-29bbfd62cf8b,4c09f3d5-3f5c-42b7-beba-f12fc46594bc,book,Free Software Free Society,1577,408,False
__shared__,cce2c7f5-0940-5974-8ff7-74c9fcaa2711,lecture:19200407b,book,Fachwissenschaften und Anthroposophie,2015,450,False
__shared__,cce7a83d-e0ac-5ca0-a4bf-0c16c2394816,f8e6c475-a0e5-4081-b265-61a7536a183e,book,Die Kernpunkte der sozialen Frage,2129,477,False
__shared__,ccea2f6d-6f0b-5dd1-a078-88e678f96732,lecture:19220803b,book,Nationalökonomischer Kurs.,2098,462,False
__shared__,cd0039a5-6945-5a1c-9c8e-fa8cf1c08535,lecture:19190308,book,Die soziale Frage,2070,496,False
__shared__,cd0bed5b-251d-5708-b3e0-4a87908216f3,lecture:19191020,book,Die Befreiung des Menschenwesens als Grundlage für eine soziale Neugestaltung.,2091,453,False
__shared__,cd28f2c4-bb84-5732-ace0-10a5556b99b2,lecture:19211129a,book,Die Wirklichkeit der höheren Welten,2078,503,False
__shared__,cd2eda87-4f52-57f5-add0-f0ee6fc55953,7758c53c-72bd-41f1-ae51-843eb2a0f718,book,Various Interviews and Articles,1774,420,False
__shared__,cd31451a-60cd-55c9-862d-72d4e11ab0a2,c2a4e407-cdf7-4802-be84-010cc485ef00,book,Methodische Grundlagen der Anthroposophie,1926,494,False
__shared__,cd324d65-43dd-5dd3-9220-3593590e96db,lecture:19211125,book,Die Wirklichkeit der höheren Welten,2035,509,False
__shared__,cd42c10e-83bb-55fb-9bb2-c8c07a67a80c,f78a79d5-8e8f-435e-bb58-ef6577312f57,book,Lucifer-Gnosis. Grundlegende Aufsätze zur Anthroposophie und Berichte aus,2162,491,False
__shared__,cd4878de-96aa-5bd2-8ded-67f7c4c59205,f78a79d5-8e8f-435e-bb58-ef6577312f57,book,Lucifer-Gnosis. Grundlegende Aufsätze zur Anthroposophie und Berichte aus,1858,428,False
__shared__,cd64ff76-4772-5994-ace8-23fdc2f89800,123ef8cb-a442-4bbc-9570-e8681dd67f9f,book,Rebel Code,1607,409,False
__shared__,cd7448b1-22fc-5011-8219-3c425dd4b4d4,lecture:19200821,book,Geisteswissenschaft als Erkenntnis der Grundimpulse sozialer Gestaltung,1933,465,False
__shared__,cdb463b2-4564-5b0b-86b5-98f4b7f0c09f,lecture:19200302b,book,Die Krisis der Gegenwart und der Weg zu gesundem Denken,1820,421,False
__shared__,cdc3364c-00e4-518a-860f-de8a04339beb,f78a79d5-8e8f-435e-bb58-ef6577312f57,book,Lucifer-Gnosis. Grundlegende Aufsätze zur Anthroposophie und Berichte aus,2196,496,False
__shared__,cdcd698e-a086-52e4-bfcd-42757bfd2da4,lecture:19190822a,book,Allgemeine Menschenkunde als Grundlage der Pädagogik,1863,440,False
__shared__,cded3244-17f2-5162-b356-aa09e842fdad,lecture:19200401b,book,Fachwissenschaften und Anthroposophie,2157,492,False
__shared__,cded54f8-d53c-5bf1-af6f-29cd7ac97491,lecture:19190828a,book,Allgemeine Menschenkunde als Grundlage der Pädagogik,1848,435,False
__shared__,cdf600f5-52bb-56b3-8c4f-ebc0df20c91c,lecture:19200302b,book,Die Krisis der Gegenwart und der Weg zu gesundem Denken,1866,444,False
__shared__,cdf72b31-956c-59a0-8fb7-fa52405015e7,c2a4e407-cdf7-4802-be84-010cc485ef00,book,Methodische Grundlagen der Anthroposophie,1788,458,False
__shared__,ce0f7c35-ee07-5be4-be45-ef7065b369f4,f78a79d5-8e8f-435e-bb58-ef6577312f57,book,Lucifer-Gnosis. Grundlegende Aufsätze zur Anthroposophie und Berichte aus,1759,478,False
__shared__,ce4e5b7e-ff7f-5f98-9693-4f2264dc6703,lecture:19190531,book,Neugestaltung des sozialen Organismus,1865,405,False
__shared__,ce72dd84-b4cb-56c8-8f2d-898d484f3168,f287d43a-5108-4e0c-baa8-5e7d3badfef7,book,Gesammelte Aufsätze zur Kultur- und Zeitgeschichte,2028,464,False
__shared__,ce78b06b-97b3-5ca5-81bc-1f27cae19e45,f3b36ec2-031d-4715-ad66-dfc7f43cc491,book,Cypherpunks,1384,414,False
__shared__,ce98fa82-6e7f-5a97-9cca-89777251b97a,lecture:19191030,book,Soziale Zukunft,1948,472,False
__shared__,ce9bd926-49ca-5dd7-a86d-40918ef293ad,lecture:19191106,book,Die Befreiung des Menschenwesens als Grundlage für eine soziale Neugestaltung.,2007,485,False
__shared__,cea42ed2-dfb5-5be2-a4cd-0377cf8375f3,lecture:19200508b,book,Entsprechungen zwischen Mikrokosmos und Makrokosmos. Der Mensch — eine Hieroglyphe des Weltenalls.,1746,437,False
__shared__,cf0399b5-2b32-5dc7-a775-993f704d717a,f78a79d5-8e8f-435e-bb58-ef6577312f57,book,Lucifer-Gnosis. Grundlegende Aufsätze zur Anthroposophie und Berichte aus,1894,440,False
__shared__,cf095c6b-7507-5a22-b23d-d099ed4605b1,d64fa532-6040-4fc2-9c43-ed4e5368bb92,book,Die Rätsel der Philosophie,1759,415,False
__shared__,cf172ee0-9b1b-55a7-b0a7-e3fc1f09f335,lecture:19220411,book,Damit der Mensch ganz Mensch werde,2296,509,False
__shared__,cf1cfaea-e70e-50d0-a3d8-79ce6792efa6,lecture:19191028,book,Soziale Zukunft,2090,467,False
__shared__,cf227769-3f9d-513a-b8c5-2dcc2afe0cb1,908fc041-096e-4440-8593-b3267b712bf5,book,Die Wahrheit als Gesamtumfang aller Weltansichten,1852,503,False
__shared__,cf43450c-c899-5e32-b9b6-c402a4538ba0,c2a4e407-cdf7-4802-be84-010cc485ef00,book,Methodische Grundlagen der Anthroposophie,2044,504,False
__shared__,cf681b49-73ad-5f85-8a7b-bb571b097846,lecture:19190317,book,Die Befreiung des Menschenwesens als Grundlage für eine soziale Neugestaltung.,1867,412,False
__shared__,cf887b66-32a7-51c5-8a71-796d224dfb5e,908fc041-096e-4440-8593-b3267b712bf5,book,Die Wahrheit als Gesamtumfang aller Weltansichten,2050,477,False
__shared__,cfb055c4-de64-5340-89fe-9c724b54bc2b,lecture:19200310b,book,Die Krisis der Gegenwart und der Weg zu gesundem Denken,2065,484,False
__shared__,cfbbc84e-e0ee-5b08-afec-8a0cf94e1db8,f78a79d5-8e8f-435e-bb58-ef6577312f57,book,Lucifer-Gnosis. Grundlegende Aufsätze zur Anthroposophie und Berichte aus,2067,487,False
__shared__,cfdb7c91-8abd-5686-91ec-6fd8d5212ec5,lecture:19190205,book,Die soziale Frage,2063,449,False
__shared__,d00f5d23-a5ac-5b63-a8da-acac659cc569,c2a4e407-cdf7-4802-be84-010cc485ef00,book,Methodische Grundlagen der Anthroposophie,1928,455,False
__shared__,d0189ec8-4005-53a2-838b-a953c38978a9,c2a4e407-cdf7-4802-be84-010cc485ef00,book,Methodische Grundlagen der Anthroposophie,2000,456,False
__shared__,d02df4a4-998e-549e-814b-9028d3cbba21,lecture:19190828c,book,Erziehungskunst. Seminarbesprechungen und Lehrplanvorträge,2129,485,False
__shared__,d037e81f-1744-5340-b0be-20891354dd65,lecture:19200609b,book,Soziale Ideen.,1829,433,False
__shared__,d05750ec-1dc9-599f-be10-d68a1d22392c,lecture:19190205,book,Die soziale Frage,1924,431,False
__shared__,d05a2343-74a6-5b1d-b9a5-79452dcb5b38,c2a4e407-cdf7-4802-be84-010cc485ef00,book,Methodische Grundlagen der Anthroposophie,1826,435,False
__shared__,d0626085-6a12-5991-946e-f764e0ce229c,lecture:19200828,book,Geisteswissenschaft als Erkenntnis der Grundimpulse sozialer Gestaltung,2171,500,False
__shared__,d0758462-8d33-5969-be94-1ef85f0ee608,lecture:19200304b,book,Die Krisis der Gegenwart und der Weg zu gesundem Denken,2021,462,False
__shared__,d16ba1fb-ee92-5d2b-b8d8-898fe1c0855c,lecture:19200411b,book,Entsprechungen zwischen Mikrokosmos und Makrokosmos. Der Mensch — eine Hieroglyphe des Weltenalls.,1773,448,False
